"district","year","week","total_cases.x","total_death","tpr_district","tpr_status","total_tx_stock","total_cases.y","tx_available","tx_stock_weeks","tx_stockout","total_suspected.x","total_rdt_stock","total_suspected.y","rdt_stock_weeks","rdt_stockout"
"Kazo District",2022,1,2439,NA,58.7,"5. 55-70%",824961,2439,48527.1176470588,19.8963171984661,"Adequate stock",3849,30638,3849,7.95998960769031,"Understock"
"Kazo District",2022,2,1946,NA,68.1,"5. 55-70%",635764,1946,37397.8823529412,19.2178223807509,"Adequate stock",2242,23051,2242,10.2814451382694,"Adequate stock"
"Kazo District",2022,3,1358,NA,57.4,"5. 55-70%",638833,1358,37578.4117647059,27.6718790609027,"Overstock",2662,26840,2662,10.0826446280992,"Adequate stock"
"Kazo District",2022,4,1979,NA,71,"6. >70%",673100,1979,39594.1176470588,20.0071337276699,"Overstock",2958,26790,2958,9.05679513184584,"Adequate stock"
"Kazo District",2022,5,1780,NA,84.1,"6. >70%",596613,1780,35094.8823529412,19.7162260409782,"Adequate stock",2511,19540,2511,7.78176025487853,"Understock"
"Kazo District",2022,6,1655,1,63.7,"5. 55-70%",461569,1655,27151.1176470588,16.4055091523014,"Adequate stock",2131,22550,2131,10.5818864382919,"Adequate stock"
"Kazo District",2022,7,1213,NA,70.7,"6. >70%",449262,1213,26427.1764705882,21.7866252849037,"Overstock",1659,10483,1659,6.31886678722122,"Understock"
"Kazo District",2022,8,1589,NA,57.1333333333333,"5. 55-70%",551523,1589,32442.5294117647,20.4169473956984,"Overstock",2176,15253,2176,7.00965073529412,"Understock"
"Kazo District",2022,9,1327,NA,67.3,"5. 55-70%",477220,1327,28071.7647058824,21.1543064852165,"Overstock",2307,11113,2307,4.81707845687039,"Understock"
"Kazo District",2022,10,915,NA,63,"5. 55-70%",345339,915,20314.0588235294,22.2011571841851,"Overstock",1873,14220,1873,7.59209823812066,"Understock"
"Kazo District",2022,11,745,NA,39.9,"3. 25-40%",491254,745,28897.2941176471,38.7883142518752,"Overstock",1560,12003,1560,7.69423076923077,"Understock"
"Kazo District",2022,12,558,NA,58.4,"5. 55-70%",585695,558,34452.6470588235,61.7430950874974,"Overstock",1129,19399,1129,17.1824623560673,"Adequate stock"
"Kazo District",2022,13,894,NA,25,"2. 10-25%",672737,894,39572.7647058823,44.2648374786156,"Overstock",1763,27219,1763,15.4390243902439,"Adequate stock"
"Kazo District",2022,14,602,NA,NA,NA,516167,602,30362.7647058824,50.4364862223959,"Overstock",927,19651,927,21.1984897518878,"Overstock"
"Kazo District",2022,15,552,NA,22.65,"2. 10-25%",557533,552,32796.0588235294,59.4131500426257,"Overstock",1197,25618,1197,21.4018379281537,"Overstock"
"Kazo District",2022,16,719,NA,35.1333333333333,"3. 25-40%",760803,719,44753.1176470588,62.2435572281764,"Overstock",1411,30506,1411,21.6201275690999,"Overstock"
"Kazo District",2022,17,791,NA,43.2,"4. 40-55%",791595,791,46564.4117647059,58.8677771993753,"Overstock",1631,24026,1631,14.7308399754752,"Adequate stock"
"Kazo District",2022,18,859,NA,39.6,"3. 25-40%",840080,859,49416.4705882353,57.5279052249538,"Overstock",1747,28628,1747,16.3869490555238,"Adequate stock"
"Kazo District",2022,19,1072,NA,37.9,"3. 25-40%",798954,1072,46997.2941176471,43.8407594381036,"Overstock",1965,34639,1965,17.627989821883,"Adequate stock"
"Kazo District",2022,20,678,NA,32.6,"3. 25-40%",351520,678,20677.6470588235,30.4980045115391,"Overstock",1111,16761,1111,15.0864086408641,"Adequate stock"
"Kazo District",2022,21,749,NA,30.2,"3. 25-40%",552296,749,32488,43.3751668891856,"Overstock",1369,21531,1369,15.72753834916,"Adequate stock"
"Kazo District",2022,22,834,NA,42.3,"4. 40-55%",399573,834,23504.2941176471,28.1826068556919,"Overstock",1149,15376,1149,13.3820713664056,"Adequate stock"
"Kazo District",2022,23,1117,NA,53.55,"4. 40-55%",620481,1117,36498.8823529412,32.6758123123914,"Overstock",1737,18933,1737,10.8998272884283,"Adequate stock"
"Kazo District",2022,24,953,NA,32.4,"3. 25-40%",1211351,953,71255.9411764706,74.7701376458243,"Overstock",1682,23444,1682,13.9381688466112,"Adequate stock"
"Kazo District",2022,25,795,NA,74.7,"6. >70%",1144605,795,67329.7058823529,84.6914539400666,"Overstock",906,17144,906,18.9227373068433,"Adequate stock"
"Kazo District",2022,26,1468,NA,64.2666666666667,"5. 55-70%",1646486,1468,96852.1176470588,65.9755569802853,"Overstock",2448,33028,2448,13.4918300653595,"Adequate stock"
"Kazo District",2022,27,994,NA,60.5,"5. 55-70%",733994,994,43176.1176470588,43.4367380755119,"Overstock",2089,25952,2089,12.4231689803734,"Adequate stock"
"Kazo District",2022,28,1477,NA,34.2,"3. 25-40%",680808,1477,40047.5294117647,27.1141025130431,"Overstock",2581,19830,2581,7.68306857807052,"Understock"
"Kazo District",2022,29,1672,NA,71.0666666666667,"6. >70%",1551896,1672,91288,54.5980861244019,"Overstock",2642,24036,2642,9.09765329295988,"Adequate stock"
"Kazo District",2022,30,1180,NA,71.75,"6. >70%",1522984,1180,89587.2941176471,75.9214356929212,"Overstock",2052,16422,2052,8.00292397660819,"Adequate stock"
"Kazo District",2022,31,841,NA,80,"6. >70%",1377846,841,81049.7647058823,96.3730852626425,"Overstock",1517,12647,1517,8.33684904416612,"Adequate stock"
"Kazo District",2022,32,586,NA,65.4,"5. 55-70%",1024863,586,60286.0588235294,102.877233487252,"Overstock",842,4915,842,5.83729216152019,"Understock"
"Kazo District",2022,33,732,NA,59.225,"5. 55-70%",1309438,732,77025.7647058823,105.226454516233,"Overstock",1274,15284,1274,11.9968602825746,"Adequate stock"
"Kazo District",2022,34,500,NA,60.95,"5. 55-70%",1386289,500,81546.4117647059,163.092823529412,"Overstock",1025,10549,1025,10.2917073170732,"Adequate stock"
"Kazo District",2022,35,463,NA,75,"6. >70%",642876,463,37816.2352941177,81.6765341125651,"Overstock",942,11444,942,12.1486199575372,"Adequate stock"
"Kazo District",2022,36,535,NA,65.12,"5. 55-70%",1884101,535,110829.470588235,207.157888949973,"Overstock",1155,7253,1155,6.27965367965368,"Understock"
"Kazo District",2022,37,716,NA,77.52,"6. >70%",2738050,716,161061.764705882,224.946598751232,"Overstock",1476,32881,1476,22.2771002710027,"Overstock"
"Kazo District",2022,38,1009,NA,69.26,"5. 55-70%",2751223,1009,161836.647058824,160.393109077129,"Overstock",1983,39239,1983,19.7876954109934,"Adequate stock"
"Kazo District",2022,39,1257,NA,65.525,"5. 55-70%",1355263,1257,79721.3529411765,63.4219196031635,"Overstock",2359,38944,2359,16.5086901229334,"Adequate stock"
"Kazo District",2022,40,1208,NA,60.0666666666667,"5. 55-70%",768835,1208,45225.5882352941,37.4384008570316,"Overstock",1969,38237,1969,19.4195022854241,"Adequate stock"
"Kazo District",2022,41,1096,NA,73.2666666666667,"6. >70%",710230,1096,41778.2352941177,38.1188278231,"Overstock",1637,23323,1637,14.247403787416,"Adequate stock"
"Kazo District",2022,42,1099,NA,80.5,"6. >70%",683128,1099,40184,36.5641492265696,"Overstock",1659,26515,1659,15.9825195901145,"Adequate stock"
"Kazo District",2022,43,1586,NA,47.5,"4. 40-55%",612534,1586,36031.4117647059,22.718418514947,"Overstock",2436,34019,2436,13.9651067323481,"Adequate stock"
"Kazo District",2022,44,1554,NA,50.35,"4. 40-55%",640378,1554,37669.2941176471,24.2402150049209,"Overstock",2149,21929,2149,10.2042810609586,"Adequate stock"
"Kazo District",2022,45,1463,NA,66.85,"5. 55-70%",488721,1463,28748.2941176471,19.6502352137027,"Adequate stock",2129,25298,2129,11.8825739783936,"Adequate stock"
"Kazo District",2022,46,1311,NA,57.15,"5. 55-70%",470636,1311,27684.4705882353,21.1170637591421,"Overstock",1953,14645,1953,7.49871991807476,"Understock"
"Kazo District",2022,47,975,NA,58.8,"5. 55-70%",482877,975,28404.5294117647,29.132850678733,"Overstock",2296,13135,2296,5.72081881533101,"Understock"
"Kazo District",2022,48,1845,NA,80.675,"6. >70%",510708,1845,30041.6470588235,16.2827355332377,"Adequate stock",2518,10999,2518,4.368149324861,"Understock"
"Kazo District",2022,49,1777,NA,78.8,"6. >70%",691458,1777,40674,22.8891389983118,"Overstock",2237,40839,2237,18.2561466249441,"Adequate stock"
"Kazo District",2022,50,1465,NA,75.2,"6. >70%",532392,1465,31317.1764705882,21.3769122666131,"Overstock",2504,105752,2504,42.2332268370607,"Overstock"
"Kazo District",2022,51,1321,NA,75.5,"6. >70%",433678,1321,25510.4705882353,19.3114841697466,"Adequate stock",1708,20570,1708,12.0433255269321,"Adequate stock"
"Kazo District",2022,52,893,NA,72.3666666666667,"6. >70%",545396,893,32082.1176470588,35.9262235689349,"Overstock",1552,33929,1552,21.8614690721649,"Overstock"
"Kazo District",2023,1,1844,NA,77.1,"6. >70%",296346,1844,17432.1176470588,9.45342605588873,"Adequate stock",1561,22771,1561,14.5874439461883,"Adequate stock"
"Kibaale District",2022,1,210,NA,59.8,"5. 55-70%",209826,210,12342.7058823529,58.7747899159664,"Overstock",478,3774,478,7.89539748953975,"Understock"
"Kibaale District",2022,2,114,NA,44.8,"4. 40-55%",186994,114,10999.6470588235,96.4881320949432,"Overstock",488,3617,488,7.41188524590164,"Understock"
