"dataElement","period","orgUnit","value","reporting_rate","location_id","year","week"
"C4oUitImBPK.REPORTING_RATE","2022W36","IVuiLJYABw6",95.8,95.8,"IVuiLJYABw6","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","CQTmrrriwOq",93.3,93.3,"CQTmrrriwOq","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","xpIFdCMhVHG",100,100,"xpIFdCMhVHG","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","lkuO79O6mRx",52.9,52.9,"lkuO79O6mRx","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","fsP0Wxie1UW",100,100,"fsP0Wxie1UW","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","qf9xWZu7Dq8",100,100,"qf9xWZu7Dq8","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","W1JM2Qdhcv3",100,100,"W1JM2Qdhcv3","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","pnTVIF5v27r",80,80,"pnTVIF5v27r","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","hn1AlYtF1Pu",95.3,95.3,"hn1AlYtF1Pu","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","ztIyIYAzFKp",97.7,97.7,"ztIyIYAzFKp","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","MtpE3CH6vq3",64,64,"MtpE3CH6vq3","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","VuHCApXcMTm",84.6,84.6,"VuHCApXcMTm","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","Xjc0LDFa5gW",80.8,80.8,"Xjc0LDFa5gW","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","REJuxCmTwXG",100,100,"REJuxCmTwXG","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","bLoH4VbxCGI",95,95,"bLoH4VbxCGI","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","aPhSZRinfbg",100,100,"aPhSZRinfbg","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","YMMexeHFUay",69,69,"YMMexeHFUay","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","h1O9AvNR4jS",88.9,88.9,"h1O9AvNR4jS","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","a0DfYpC2Rwl",98.4,98.4,"a0DfYpC2Rwl","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","Hmh5JQLls1d",100,100,"Hmh5JQLls1d","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","zJfpujxC1kD",100,100,"zJfpujxC1kD","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","aPZzL4CyBTg",100,100,"aPZzL4CyBTg","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","Gwk4wkLz7EW",87.5,87.5,"Gwk4wkLz7EW","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","GLHh0BXys9w",87.2,87.2,"GLHh0BXys9w","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","iTfbtn6JUsN",84.8,84.8,"iTfbtn6JUsN","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","JIZDvNlIhXS",91.7,91.7,"JIZDvNlIhXS","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","aZLZPPjqft0",100,100,"aZLZPPjqft0","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","UaR7OHycj8c",97.2,97.2,"UaR7OHycj8c","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","AhwgeZQYj16",93.8,93.8,"AhwgeZQYj16","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","xr8EMirOASp",82.7,82.7,"xr8EMirOASp","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","uqUyTPvQKII",73.7,73.7,"uqUyTPvQKII","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","Pvl4FVXO0RD",77.1,77.1,"Pvl4FVXO0RD","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","lQj3yMM1lI7",61.9,61.9,"lQj3yMM1lI7","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","QYiQ2KqgCxj",76.5,76.5,"QYiQ2KqgCxj","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","j7AQsnEYmvi",91.3,91.3,"j7AQsnEYmvi","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","FDPqRvcW3NN",100,100,"FDPqRvcW3NN","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","Oyxwe3iDqpR",100,100,"Oyxwe3iDqpR","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","It5UGwdHAPF",91.3,91.3,"It5UGwdHAPF","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","x75Yh65MaUa",75.4,75.4,"x75Yh65MaUa","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","hAoe9dhZh9V",83.1,83.1,"hAoe9dhZh9V","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","A4aGXEfdb8P",100,100,"A4aGXEfdb8P","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","R1x33oSVR1M",96.3,96.3,"R1x33oSVR1M","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","szlrGpmFlu9",100,100,"szlrGpmFlu9","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","JrHILmtK0OU",100,100,"JrHILmtK0OU","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","FLygHiUd2UW",95.8,95.8,"FLygHiUd2UW","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","tdZbtg9sZkO",55,55,"tdZbtg9sZkO","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","ahyi8Uq4vaj",86.1,86.1,"ahyi8Uq4vaj","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","saT18HClZoz",100,100,"saT18HClZoz","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","WcB3kLlgRTb",90,90,"WcB3kLlgRTb","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","aXjub1BYn1y",76.5,76.5,"aXjub1BYn1y","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","sWoNWQZ9qrD",85,85,"sWoNWQZ9qrD","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","aXmBzv61LbM",92.1,92.1,"aXmBzv61LbM","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","ullSvMrkHdi",100,100,"ullSvMrkHdi","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","aphcy5JTnd6",76.4,76.4,"aphcy5JTnd6","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","PJFtfCyp6Rb",89.5,89.5,"PJFtfCyp6Rb","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","kb7iUQISRlx",88.2,88.2,"kb7iUQISRlx","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","aJR2ZxSH7g4",57.5,57.5,"aJR2ZxSH7g4","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","tsugXWRXwGu",90,90,"tsugXWRXwGu","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","r8WLxW9JwsS",74.5,74.5,"r8WLxW9JwsS","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","a3LMKP8z8Xj",100,100,"a3LMKP8z8Xj","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","O9MoQcpZ4uA",88.2,88.2,"O9MoQcpZ4uA","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","mv4gKtY0qW8",93.3,93.3,"mv4gKtY0qW8","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","cSrCFjPKqcG",74.1,74.1,"cSrCFjPKqcG","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","aBrjuZk0W31",95.7,95.7,"aBrjuZk0W31","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","C0RSe3EWBqU",78.1,78.1,"C0RSe3EWBqU","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","z8D9ER36EKN",88.9,88.9,"z8D9ER36EKN","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","auLatLbcOxf",92.3,92.3,"auLatLbcOxf","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","lzWuB6bCQeV",92.6,92.6,"lzWuB6bCQeV","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","ZqJ9w7mzitv",60,60,"ZqJ9w7mzitv","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","g8M1cWRJZV6",93.5,93.5,"g8M1cWRJZV6","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","gUaoj8Geuao",78.2,78.2,"gUaoj8Geuao","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","KhT80mlwJ3Y",100,100,"KhT80mlwJ3Y","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","TGzZPOmbgn8",81,81,"TGzZPOmbgn8","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","Q7PaNIbyZII",83.8,83.8,"Q7PaNIbyZII","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","fS71jg1WYPk",100,100,"fS71jg1WYPk","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","Ame30QOwuX6",92.6,92.6,"Ame30QOwuX6","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","a8RHFdF4DXL",100,100,"a8RHFdF4DXL","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","auswb7JO9wY",88.5,88.5,"auswb7JO9wY","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","xy0M4HhjXtD",93.5,93.5,"xy0M4HhjXtD","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","WiVj4bEhX4P",71.9,71.9,"WiVj4bEhX4P","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","Ut0ysYGEipO",64.7,64.7,"Ut0ysYGEipO","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","mOXva2xiwQv",100,100,"mOXva2xiwQv","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","esIUe2tQAtL",71.4,71.4,"esIUe2tQAtL","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","uCVQXAdKqL9",100,100,"uCVQXAdKqL9","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","oNxpMjveyZt",82.2,82.2,"oNxpMjveyZt","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","ykxQEnZGXkj",85,85,"ykxQEnZGXkj","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","aginheWSLef",66.7,66.7,"aginheWSLef","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","wZrfAgC3WrU",100,100,"wZrfAgC3WrU","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","xAJgEKKAeRA",100,100,"xAJgEKKAeRA","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","KOnkIf4N6jA",100,100,"KOnkIf4N6jA","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","eOJUW6OGpc7",100,100,"eOJUW6OGpc7","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","a9tQqo1rSj7",62.5,62.5,"a9tQqo1rSj7","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","NREoMszwQZW",95.2,95.2,"NREoMszwQZW","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","wMQ25dybdgH",100,100,"wMQ25dybdgH","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","S5fvUXgY54J",100,100,"S5fvUXgY54J","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","W0kQBddyGyh",77.4,77.4,"W0kQBddyGyh","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","tM3DsJxMaMX",100,100,"tM3DsJxMaMX","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","EDhGji3EteB",94.4,94.4,"EDhGji3EteB","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","AS2Seq1grGE",70,70,"AS2Seq1grGE","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","zNgVoDVPYgD",100,100,"zNgVoDVPYgD","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","bIONCoCnt3Q",100,100,"bIONCoCnt3Q","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","kJCEJnXLgnh",85.2,85.2,"kJCEJnXLgnh","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","zBIpPzKYFLp",96.6,96.6,"zBIpPzKYFLp","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","L5WBetpBpY3",72.4,72.4,"L5WBetpBpY3","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","e8m9ZYMRoeR",94.7,94.7,"e8m9ZYMRoeR","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","iqsaGItA68C",55,55,"iqsaGItA68C","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","tr9XWtYsL5P",72.4,72.4,"tr9XWtYsL5P","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","orgY0d5MJa9",76.3,76.3,"orgY0d5MJa9","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","aIahLLmtvgT",69.1,69.1,"aIahLLmtvgT","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","aa8xVDzSpte",99.2,99.2,"aa8xVDzSpte","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","aqpd0Y9eXZ2",83.3,83.3,"aqpd0Y9eXZ2","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","B0G9cqixld8",71.4,71.4,"B0G9cqixld8","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","gCN6sU5BjlR",100,100,"gCN6sU5BjlR","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","A9kRCvmn6Co",100,100,"A9kRCvmn6Co","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","oyygQ2STBST",61.4,61.4,"oyygQ2STBST","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","yuo5ielNL7W",100,100,"yuo5ielNL7W","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","iQTVPmAJPkr",100,100,"iQTVPmAJPkr","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","aSbgVKaeCP0",76.7,76.7,"aSbgVKaeCP0","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","tugqr4dY6wq",72,72,"tugqr4dY6wq","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","p7EEgDEX3jT",100,100,"p7EEgDEX3jT","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","W7kX446X8Jn",73.3,73.3,"W7kX446X8Jn","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","ZuQHWOaFQVM",100,100,"ZuQHWOaFQVM","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","Y4LV8xqkv6J",100,100,"Y4LV8xqkv6J","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","iRUvO30ij3h",72,72,"iRUvO30ij3h","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","F3ccON3OCsL",88.9,88.9,"F3ccON3OCsL","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","P8iz90eiIrW",100,100,"P8iz90eiIrW","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","JyZJhGXKeEq",77.3,77.3,"JyZJhGXKeEq","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W36","aj4hsYK3dVm",61.5,61.5,"aj4hsYK3dVm","2022","36"
"C4oUitImBPK.REPORTING_RATE","2022W37","oyygQ2STBST",82.9,82.9,"oyygQ2STBST","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","a8RHFdF4DXL",100,100,"a8RHFdF4DXL","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","aXmBzv61LbM",88.9,88.9,"aXmBzv61LbM","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","F3ccON3OCsL",96.3,96.3,"F3ccON3OCsL","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","saT18HClZoz",100,100,"saT18HClZoz","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","C0RSe3EWBqU",84.4,84.4,"C0RSe3EWBqU","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","a9tQqo1rSj7",66.7,66.7,"a9tQqo1rSj7","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","iTfbtn6JUsN",93.9,93.9,"iTfbtn6JUsN","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","mv4gKtY0qW8",91.7,91.7,"mv4gKtY0qW8","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","R1x33oSVR1M",96.3,96.3,"R1x33oSVR1M","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","szlrGpmFlu9",100,100,"szlrGpmFlu9","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","auswb7JO9wY",88.5,88.5,"auswb7JO9wY","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","Ut0ysYGEipO",79.4,79.4,"Ut0ysYGEipO","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","oNxpMjveyZt",80,80,"oNxpMjveyZt","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","eOJUW6OGpc7",100,100,"eOJUW6OGpc7","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","aJR2ZxSH7g4",62.5,62.5,"aJR2ZxSH7g4","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","Oyxwe3iDqpR",100,100,"Oyxwe3iDqpR","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","wZrfAgC3WrU",100,100,"wZrfAgC3WrU","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","mOXva2xiwQv",100,100,"mOXva2xiwQv","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","WiVj4bEhX4P",71.9,71.9,"WiVj4bEhX4P","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","aginheWSLef",70.4,70.4,"aginheWSLef","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","KhT80mlwJ3Y",100,100,"KhT80mlwJ3Y","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","aj4hsYK3dVm",69.2,69.2,"aj4hsYK3dVm","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","aphcy5JTnd6",94.5,94.5,"aphcy5JTnd6","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","lzWuB6bCQeV",92.6,92.6,"lzWuB6bCQeV","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","orgY0d5MJa9",60.5,60.5,"orgY0d5MJa9","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","PJFtfCyp6Rb",89.5,89.5,"PJFtfCyp6Rb","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","r8WLxW9JwsS",74.5,74.5,"r8WLxW9JwsS","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","aBrjuZk0W31",100,100,"aBrjuZk0W31","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","tsugXWRXwGu",95,95,"tsugXWRXwGu","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","cSrCFjPKqcG",85.2,85.2,"cSrCFjPKqcG","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","iRUvO30ij3h",68,68,"iRUvO30ij3h","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","zNgVoDVPYgD",100,100,"zNgVoDVPYgD","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","a0DfYpC2Rwl",100,100,"a0DfYpC2Rwl","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","W7kX446X8Jn",91.1,91.1,"W7kX446X8Jn","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","g8M1cWRJZV6",96.8,96.8,"g8M1cWRJZV6","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","UaR7OHycj8c",94.4,94.4,"UaR7OHycj8c","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","x75Yh65MaUa",70.8,70.8,"x75Yh65MaUa","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","It5UGwdHAPF",82.6,82.6,"It5UGwdHAPF","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","aa8xVDzSpte",97.7,97.7,"aa8xVDzSpte","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","FDPqRvcW3NN",100,100,"FDPqRvcW3NN","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","j7AQsnEYmvi",69.6,69.6,"j7AQsnEYmvi","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","ALFFOStwtqW",95.1,95.1,"ALFFOStwtqW","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","KJkbK1YhjFb",67.9,67.9,"KJkbK1YhjFb","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","AIonX4LaJeU",100,100,"AIonX4LaJeU","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","z8D9ER36EKN",88.9,88.9,"z8D9ER36EKN","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","tdZbtg9sZkO",55,55,"tdZbtg9sZkO","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","ykxQEnZGXkj",77.5,77.5,"ykxQEnZGXkj","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","xr8EMirOASp",80.8,80.8,"xr8EMirOASp","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","A4aGXEfdb8P",76.2,76.2,"A4aGXEfdb8P","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","FLygHiUd2UW",83.3,83.3,"FLygHiUd2UW","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","Hmh5JQLls1d",100,100,"Hmh5JQLls1d","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","TGzZPOmbgn8",81,81,"TGzZPOmbgn8","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","fsP0Wxie1UW",100,100,"fsP0Wxie1UW","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","Lj8t70RYnEt",100,100,"Lj8t70RYnEt","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","NREoMszwQZW",100,100,"NREoMszwQZW","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","Pvl4FVXO0RD",91.4,91.4,"Pvl4FVXO0RD","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","W0kQBddyGyh",67.7,67.7,"W0kQBddyGyh","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","VuHCApXcMTm",92.3,92.3,"VuHCApXcMTm","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","kb7iUQISRlx",100,100,"kb7iUQISRlx","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","aZLZPPjqft0",100,100,"aZLZPPjqft0","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","esIUe2tQAtL",82.9,82.9,"esIUe2tQAtL","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","h1O9AvNR4jS",88.9,88.9,"h1O9AvNR4jS","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","xAJgEKKAeRA",89.2,89.2,"xAJgEKKAeRA","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","YMMexeHFUay",67.2,67.2,"YMMexeHFUay","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","fS71jg1WYPk",94.7,94.7,"fS71jg1WYPk","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","zJfpujxC1kD",100,100,"zJfpujxC1kD","2022","37"
"C4oUitImBPK.REPORTING_RATE","2022W37","Gwk4wkLz7EW",95.8,95.8,"Gwk4wkLz7EW","2022","37"
