"district","year","week","total_tx_stock","total_cases","tx_available","tx_stock_weeks","tx_stockout"
"Napak District",2022,28,314582,1965,18504.8235294118,9.41721299206706,"Adequate stock"
"Napak District",2022,29,355746,1855,20926.2352941176,11.2809893768828,"Adequate stock"
"Napak District",2022,30,928919,1998,54642.2941176471,27.3484955543779,"Overstock"
"Napak District",2022,31,255889,1795,15052.2941176471,8.38567917417664,"Adequate stock"
"Napak District",2022,32,450439,1642,26496.4117647059,16.1366697714409,"Adequate stock"
"Napak District",2022,33,547967,1214,32233.3529411765,26.5513615660432,"Overstock"
"Napak District",2022,34,298360,1370,17550.5882352941,12.81064834693,"Adequate stock"
"Napak District",2022,35,433598,1291,25505.7647058824,19.7565954344557,"Adequate stock"
"Napak District",2022,36,1126584,1378,66269.6470588235,48.0911807393494,"Overstock"
"Napak District",2022,37,853006,1663,50176.8235294118,30.1724735594779,"Overstock"
"Napak District",2022,38,485032,1717,28531.2941176471,16.6169447394566,"Adequate stock"
"Napak District",2022,39,605586,1679,35622.7058823529,21.2166205374347,"Overstock"
"Napak District",2022,40,410996,1040,24176.2352941176,23.2463800904977,"Overstock"
"Napak District",2022,41,450049,1149,26473.4705882353,23.0404443761839,"Overstock"
"Napak District",2022,42,679403,1280,39964.8823529412,31.2225643382353,"Overstock"
"Napak District",2022,43,518489,1382,30499.3529411765,22.0689963394909,"Overstock"
"Napak District",2022,44,396533,787,23325.4705882353,29.6384632633231,"Overstock"
"Napak District",2022,45,527183,1049,31010.7647058824,29.5622161161891,"Overstock"
"Napak District",2022,46,355733,854,20925.4705882353,24.5028929604629,"Overstock"
"Napak District",2022,47,676366,981,39786.2352941177,40.5568147748396,"Overstock"
"Napak District",2022,48,762503,1179,44853.1176470588,38.0433567829167,"Overstock"
"Napak District",2022,49,800926,1290,47113.2941176471,36.5219334245326,"Overstock"
"Napak District",2022,50,855782,983,50340.1176470588,51.2106995392257,"Overstock"
"Napak District",2022,51,734789,714,43222.8823529412,60.5362497940353,"Overstock"
"Napak District",2022,52,595254,599,35014.9411764706,58.4556613964451,"Overstock"
"Nebbi District",2022,1,689897,967,40582.1764705882,41.9670904556238,"Overstock"
"Nebbi District",2022,2,1335924,721,78583.7647058823,108.99273884311,"Overstock"
"Nebbi District",2022,3,1522830,1283,89578.2352941177,69.81935720508,"Overstock"
"Nebbi District",2022,4,1560930,1415,91819.4117647059,64.8900436499688,"Overstock"
"Nebbi District",2022,5,1749378,1595,102904.588235294,64.5169832196201,"Overstock"
"Nebbi District",2022,6,3950940,1506,232408.235294118,154.321537379892,"Overstock"
"Nebbi District",2022,7,7044506,1540,414382.705882353,269.079679144385,"Overstock"
"Nebbi District",2022,8,3475948,1963,204467.529411765,104.160738365647,"Overstock"
"Nebbi District",2022,9,4040340,888,237667.058823529,267.643084260731,"Overstock"
"Nebbi District",2022,10,4970625,1597,292389.705882353,183.086854027773,"Overstock"
"Nebbi District",2022,11,4268606,2191,251094.470588235,114.602679410422,"Overstock"
"Nebbi District",2022,12,3519838,1973,207049.294117647,104.941355356131,"Overstock"
"Nebbi District",2022,13,1413482,1449,83146,57.3816425120773,"Overstock"
"Nebbi District",2022,14,968490,1214,56970,46.9275123558484,"Overstock"
"Nebbi District",2022,15,1118038,1334,65766.9411764706,49.3005556045507,"Overstock"
"Nebbi District",2022,16,3031134,2438,178302,73.1345365053322,"Overstock"
"Nebbi District",2022,17,3266562,2375,192150.705882353,80.905560371517,"Overstock"
"Nebbi District",2022,18,4363140,3644,256655.294117647,70.4322980564344,"Overstock"
"Nebbi District",2022,19,2728042,3252,160473.058823529,49.3459590478258,"Overstock"
"Nebbi District",2022,20,41820,457,2460,5.38293216630197,"Understock"
"Nebbi District",2022,21,272880,492,16051.7647058824,32.6255380200861,"Overstock"
"Nebbi District",2022,22,83700,406,4923.52941176471,12.1269197334106,"Adequate stock"
"Nebbi District",2022,23,787540,728,46325.8823529412,63.6344537815126,"Overstock"
"Nebbi District",2022,24,1254968,1443,73821.6470588235,51.1584525702173,"Overstock"
"Nebbi District",2022,25,1678860,1250,98756.4705882353,79.0051764705882,"Overstock"
"Nebbi District",2022,26,2370757,1236,139456.294117647,112.828716923663,"Overstock"
"Nebbi District",2022,27,1564605,1442,92035.5882352941,63.8249571673329,"Overstock"
"Nebbi District",2022,28,2038082,2953,119887.176470588,40.5984342941376,"Overstock"
"Nebbi District",2022,29,2626867,3276,154521.588235294,47.1677619765855,"Overstock"
"Nebbi District",2022,30,4688574,3514,275798.470588235,78.4856205430379,"Overstock"
"Nebbi District",2022,31,2564833,3229,150872.529411765,46.7242271327856,"Overstock"
"Nebbi District",2022,32,2427340,2619,142784.705882353,54.5187880421355,"Overstock"
"Nebbi District",2022,33,2906921,3385,170995.352941176,50.5156138674081,"Overstock"
"Nebbi District",2022,34,2148382,2397,126375.411764706,52.7223244742202,"Overstock"
"Nebbi District",2022,35,1819001,2257,107000.058823529,47.4080898642133,"Overstock"
"Nebbi District",2022,36,2962912,1447,174288.941176471,120.448473515184,"Overstock"
"Nebbi District",2022,37,3769599,2888,221741.117647059,76.7801653902558,"Overstock"
"Nebbi District",2022,38,2173365,3092,127845,41.3470245795602,"Overstock"
"Nebbi District",2022,39,2267839,3444,133402.294117647,38.7346963175514,"Overstock"
"Nebbi District",2022,40,2357452,3270,138673.647058824,42.4078431372549,"Overstock"
"Nebbi District",2022,41,2235439,2779,131496.411764706,47.3178883644138,"Overstock"
"Nebbi District",2022,42,2763103,1871,162535.470588235,86.8709089194203,"Overstock"
"Nebbi District",2022,43,1412295,3370,83076.1764705882,24.6516844126375,"Overstock"
"Nebbi District",2022,44,1571872,2270,92463.0588235294,40.7326250323918,"Overstock"
"Nebbi District",2022,45,2136998,3451,125705.764705882,36.425895307413,"Overstock"
"Nebbi District",2022,46,355553,913,20914.8823529412,22.9078667611623,"Overstock"
"Nebbi District",2022,47,1604280,2604,94369.4117647059,36.2401734887503,"Overstock"
"Nebbi District",2022,48,2234362,2798,131433.058823529,46.9739309590884,"Overstock"
"Nebbi District",2022,49,2351151,2709,138303,51.0531561461794,"Overstock"
"Nebbi District",2022,50,2139875,2116,125875,59.4872400756144,"Overstock"
"Nebbi District",2022,51,1976901,2502,116288.294117647,46.4781351389477,"Overstock"
"Nebbi District",2022,52,3811770,2091,224221.764705882,107.231833910035,"Overstock"
"Ngora District",2022,1,756092,1195,44476,37.218410041841,"Overstock"
"Ngora District",2022,2,1001850,768,58932.3529411765,76.7348345588235,"Overstock"
"Ngora District",2022,3,1044601,955,61447.1176470588,64.3425315676009,"Overstock"
"Ngora District",2022,4,590517,1001,34736.2941176471,34.7015925251219,"Overstock"
"Ngora District",2022,5,930786,1428,54752.1176470588,38.3418190805734,"Overstock"
"Ngora District",2022,6,4389250,677,258191.176470588,381.375445303675,"Overstock"
"Ngora District",2022,7,1148824,866,67577.8823529412,78.0345061812254,"Overstock"
"Ngora District",2022,8,960700,1069,56511.7647058823,52.8641391074671,"Overstock"
"Ngora District",2022,9,1071534,1084,63031.4117647059,58.1470588235294,"Overstock"
"Ngora District",2022,10,758412,1111,44612.4705882353,40.1552390533171,"Overstock"
"Ngora District",2022,11,1081212,867,63600.7058823529,73.3572155505801,"Overstock"
"Ngora District",2022,12,1000618,1469,58859.8823529412,40.0679934329075,"Overstock"
"Ngora District",2022,13,43484,391,2557.88235294118,6.54189860087257,"Understock"
"Ngora District",2022,14,18399,284,1082.29411764706,3.81089478044739,"Understock"
"Ngora District",2022,15,337380,518,19845.8823529412,38.3125141948671,"Overstock"
"Ngora District",2022,16,510396,611,30023.2941176471,49.1379609126793,"Overstock"
"Ngora District",2022,17,767568,1130,45151.0588235294,39.9566892243623,"Overstock"
"Ngora District",2022,18,641476,998,37733.8823529412,37.8095013556525,"Overstock"
"Ngora District",2022,19,273540,1373,16090.5882352941,11.7192922325522,"Adequate stock"
"Ngora District",2022,20,847230,1003,49837.0588235294,49.6879948390124,"Overstock"
"Ngora District",2022,21,285300,750,16782.3529411765,22.3764705882353,"Overstock"
"Ngora District",2022,22,406892,944,23934.8235294118,25.3546859421735,"Overstock"
"Ngora District",2022,23,1675555,1119,98562.0588235294,88.0804815223677,"Overstock"
"Ngora District",2022,24,426240,1566,25072.9411764706,16.0108181203516,"Adequate stock"
"Ngora District",2022,25,823930,1707,48466.4705882353,28.3927771460078,"Overstock"
"Ngora District",2022,26,399065,1065,23474.4117647059,22.0417011875173,"Overstock"
"Ngora District",2022,27,136680,450,8040,17.8666666666667,"Adequate stock"
"Ngora District",2022,28,663635,789,39037.3529411765,49.4769999254455,"Overstock"
"Ngora District",2022,29,649080,1484,38181.1764705882,25.7285555731727,"Overstock"
"Ngora District",2022,30,684925,1559,40289.7058823529,25.8433007584047,"Overstock"
"Ngora District",2022,31,504992,1182,29705.4117647059,25.1314820344381,"Overstock"
"Ngora District",2022,32,487848,1047,28696.9411764706,27.4087308275746,"Overstock"
"Ngora District",2022,33,444756,703,26162.1176470588,37.2149610911221,"Overstock"
"Ngora District",2022,34,562930,921,33113.5294117647,35.9538864405697,"Overstock"
"Ngora District",2022,35,359088,850,21122.8235294118,24.8503806228374,"Overstock"
"Ngora District",2022,36,415116,761,24418.5882352941,32.0875009662209,"Overstock"
"Ngora District",2022,37,404319,1435,23783.4705882353,16.5738470998155,"Adequate stock"
"Ngora District",2022,38,713490,1465,41970,28.6484641638225,"Overstock"
"Ngora District",2022,39,732372,1070,43080.7058823529,40.2623419461242,"Overstock"
"Ngora District",2022,40,509232,1233,29954.8235294118,24.2942607700014,"Overstock"
"Ngora District",2022,41,485928,902,28584,31.689578713969,"Overstock"
"Ngora District",2022,42,510528,980,30031.0588235294,30.64393757503,"Overstock"
"Ngora District",2022,43,538686,1492,31687.4117647059,21.2382116385428,"Overstock"
"Ngora District",2022,44,493452,1158,29026.5882352941,25.0661383724474,"Overstock"
"Ngora District",2022,45,602756,983,35456.2352941177,36.0694153551553,"Overstock"
"Ngora District",2022,46,345864,699,20344.9411764706,29.1057813683413,"Overstock"
"Ngora District",2022,47,542862,810,31933.0588235294,39.4235294117647,"Overstock"
"Ngora District",2022,48,712620,829,41918.8235294118,50.5655289860214,"Overstock"
"Ngora District",2022,49,826560,1579,48621.1764705882,30.7923853518608,"Overstock"
"Ngora District",2022,50,238620,456,14036.4705882353,30.78173374613,"Overstock"
"Ngora District",2022,51,441867,823,25992.1764705882,31.5822314344936,"Overstock"
"Ngora District",2022,52,544608,692,32035.7647058824,46.2944576674601,"Overstock"
"Ntoroko District",2022,1,14528,128,854.588235294118,6.67647058823529,"Understock"
"Ntoroko District",2022,2,16020,144,942.352941176471,6.54411764705882,"Understock"
"Ntoroko District",2022,3,90322,207,5313.05882352941,25.6669508383063,"Overstock"
"Ntoroko District",2022,4,122172,245,7186.58823529412,29.3330132052821,"Overstock"
"Ntoroko District",2022,5,114547,274,6738.05882352941,24.5914555603263,"Overstock"
"Ntoroko District",2022,6,115586,272,6799.17647058824,24.9969723183391,"Overstock"
"Ntoroko District",2022,7,114614,357,6742,18.8851540616247,"Adequate stock"
"Ntoroko District",2022,8,65541,320,3855.35294117647,12.0479779411765,"Adequate stock"
"Ntoroko District",2022,9,102680,260,6040,23.2307692307692,"Overstock"
"Ntoroko District",2022,10,53786,359,3163.88235294118,8.81304276585286,"Adequate stock"
"Ntoroko District",2022,11,59712,334,3512.47058823529,10.5163790066925,"Adequate stock"
"Ntoroko District",2022,12,25189,264,1481.70588235294,5.61252228163993,"Understock"
"Ntoroko District",2022,13,42216,50,2483.29411764706,49.6658823529412,"Overstock"
"Ntoroko District",2022,14,49320,148,2901.17647058824,19.6025437201908,"Adequate stock"
"Ntoroko District",2022,15,78600,144,4623.52941176471,32.1078431372549,"Overstock"
"Ntoroko District",2022,16,147821,383,8695.35294117647,22.7032713868837,"Overstock"
"Ntoroko District",2022,17,145615,328,8565.58823529412,26.1145982783357,"Overstock"
"Ntoroko District",2022,18,85110,465,5006.47058823529,10.7666034155598,"Adequate stock"
"Ntoroko District",2022,19,86040,287,5061.17647058824,17.6347612215618,"Adequate stock"
"Ntoroko District",2022,20,67962,217,3997.76470588235,18.4228788289509,"Adequate stock"
"Ntoroko District",2022,21,69646,151,4096.82352941176,27.1312816517335,"Overstock"
"Ntoroko District",2022,22,63626,319,3742.70588235294,11.7326203208556,"Adequate stock"
"Ntoroko District",2022,23,110120,398,6477.64705882353,16.2754951226722,"Adequate stock"
"Ntoroko District",2022,24,88702,279,5217.76470588235,18.7016656124816,"Adequate stock"
"Ntoroko District",2022,25,93500,333,5500,16.5165165165165,"Adequate stock"
"Ntoroko District",2022,26,62842,244,3696.58823529412,15.1499517839923,"Adequate stock"
"Ntoroko District",2022,27,139396,344,8199.76470588235,23.8365253077975,"Overstock"
"Ntoroko District",2022,28,153140,343,9008.23529411765,26.2630766592351,"Overstock"
"Ntoroko District",2022,29,138195,333,8129.11764705882,24.4117647058824,"Overstock"
"Ntoroko District",2022,30,507545,355,29855.5882352941,84.1002485501243,"Overstock"
"Ntoroko District",2022,31,130974,418,7704.35294117647,18.4314663664509,"Adequate stock"
"Ntoroko District",2022,32,93446,363,5496.82352941176,15.1427645438341,"Adequate stock"
"Ntoroko District",2022,33,102601,304,6035.35294117647,19.8531346749226,"Adequate stock"
"Ntoroko District",2022,34,73494,305,4323.17647058824,14.1743490838959,"Adequate stock"
"Ntoroko District",2022,35,58390,270,3434.70588235294,12.7211328976035,"Adequate stock"
"Ntoroko District",2022,36,40162,295,2362.47058823529,8.00837487537388,"Adequate stock"
"Ntoroko District",2022,37,59604,260,3506.11764705882,13.4850678733032,"Adequate stock"
"Ntoroko District",2022,38,22349,314,1314.64705882353,4.1867740726864,"Understock"
"Ntoroko District",2022,39,97604,304,5741.41176470588,18.8862229102167,"Adequate stock"
"Ntoroko District",2022,40,93288,384,5487.52941176471,14.2904411764706,"Adequate stock"
"Ntoroko District",2022,41,73566,300,4327.41176470588,14.4247058823529,"Adequate stock"
"Ntoroko District",2022,42,51234,302,3013.76470588235,9.97935333073627,"Adequate stock"
"Ntoroko District",2022,43,51295,340,3017.35294117647,8.87456747404844,"Adequate stock"
"Ntoroko District",2022,44,17952,260,1056,4.06153846153846,"Understock"
"Ntoroko District",2022,45,42448,252,2496.94117647059,9.90849673202614,"Adequate stock"
"Ntoroko District",2022,46,3400,63,200,3.17460317460317,"Understock"
"Ntoroko District",2022,47,38930,144,2290,15.9027777777778,"Adequate stock"
"Ntoroko District",2022,48,20430,148,1201.76470588235,8.12003179650238,"Adequate stock"
"Ntoroko District",2022,49,36420,243,2142.35294117647,8.8162672476398,"Adequate stock"
"Ntoroko District",2022,50,27544,121,1620.23529411765,13.3903743315508,"Adequate stock"
"Ntoroko District",2022,51,5196,132,305.647058823529,2.31550802139037,"Understock"
"Ntoroko District",2022,52,29506,132,1735.64705882353,13.1488413547237,"Adequate stock"
"Ntungamo District",2022,1,651779,1747,38339.9411764706,21.9461598033604,"Overstock"
"Ntungamo District",2022,2,675466,1276,39733.2941176471,31.1389452332657,"Overstock"
"Ntungamo District",2022,3,646359,1642,38021.1176470588,23.1553700652003,"Overstock"
"Ntungamo District",2022,4,782058,1914,46003.4117647059,24.0352203577356,"Overstock"
"Ntungamo District",2022,5,525775,1584,30927.9411764706,19.525215389186,"Adequate stock"
"Ntungamo District",2022,6,469395,1738,27611.4705882353,15.8869220875922,"Adequate stock"
"Ntungamo District",2022,7,431266,1703,25368.5882352941,14.8964111775068,"Adequate stock"
"Ntungamo District",2022,8,428170,1722,25186.4705882353,14.6262895402063,"Adequate stock"
"Ntungamo District",2022,9,263568,1259,15504,12.3145353455123,"Adequate stock"
"Ntungamo District",2022,10,1407604,771,82800.2352941177,107.393301289387,"Overstock"
"Ntungamo District",2022,11,321203,747,18894.2941176471,25.293566422553,"Overstock"
