"district","year","week","total_rdt_stock","total_suspected","rdt_stock_weeks","rdt_stockout"
"Kaliro District",2022,22,32136,3054,10.5225933202358,"Adequate stock"
"Kaliro District",2022,23,35141,4718,7.4482831708351,"Understock"
"Kaliro District",2022,24,45726,4220,10.8355450236967,"Adequate stock"
"Kaliro District",2022,25,22822,4372,5.22003659652333,"Understock"
"Kaliro District",2022,26,35672,4426,8.05964753727971,"Adequate stock"
"Kaliro District",2022,27,28783,4607,6.247666594313,"Understock"
"Kaliro District",2022,28,23174,4463,5.19247143177235,"Understock"
"Kaliro District",2022,29,16680,3895,4.28241335044929,"Understock"
"Kaliro District",2022,30,15907,3545,4.48716502115656,"Understock"
"Kaliro District",2022,31,15387,2727,5.64246424642464,"Understock"
"Kaliro District",2022,32,9176,3210,2.85856697819315,"Understock"
"Kaliro District",2022,33,4978,2693,1.8484961010026,"Understock"
"Kaliro District",2022,34,8453,1935,4.36847545219638,"Understock"
"Kaliro District",2022,35,34934,2760,12.6572463768116,"Adequate stock"
"Kaliro District",2022,36,28985,3052,9.49705111402359,"Adequate stock"
"Kaliro District",2022,37,25886,3117,8.30478023740776,"Adequate stock"
"Kaliro District",2022,38,20474,2859,7.16124519062609,"Understock"
"Kaliro District",2022,39,18397,3660,5.02650273224044,"Understock"
"Kaliro District",2022,40,15370,2724,5.6424375917768,"Understock"
"Kaliro District",2022,41,7699,2165,3.55612009237875,"Understock"
"Kaliro District",2022,42,7695,2886,2.66632016632017,"Understock"
"Kaliro District",2022,43,4141,2706,1.53030303030303,"Understock"
"Kaliro District",2022,44,3297,2052,1.60672514619883,"Understock"
"Kaliro District",2022,45,3194,1984,1.60987903225806,"Understock"
"Kaliro District",2022,46,14400,557,25.8527827648115,"Overstock"
"Kaliro District",2022,47,26761,3548,7.54255918827508,"Understock"
"Kaliro District",2022,48,36992,4389,8.42834358623832,"Adequate stock"
"Kaliro District",2022,49,30763,3389,9.07730894069047,"Adequate stock"
"Kaliro District",2022,50,18616,1523,12.2232435981615,"Adequate stock"
"Kaliro District",2022,51,21956,2518,8.71961874503574,"Adequate stock"
"Kaliro District",2022,52,22748,2836,8.02115655853314,"Adequate stock"
"Kalungu District",2022,1,5143,1579,3.25712476250792,"Understock"
"Kalungu District",2022,2,22457,1528,14.6969895287958,"Adequate stock"
"Kalungu District",2022,3,22958,1269,18.0914105594957,"Adequate stock"
"Kalungu District",2022,4,20897,1338,15.618086696562,"Adequate stock"
"Kalungu District",2022,5,19600,763,25.6880733944954,"Overstock"
"Kalungu District",2022,6,2142,1182,1.81218274111675,"Understock"
"Kalungu District",2022,7,21630,971,22.2760041194645,"Overstock"
"Kalungu District",2022,8,21459,1301,16.4942352036895,"Adequate stock"
"Kalungu District",2022,9,22104,1307,16.9120122417751,"Adequate stock"
"Kalungu District",2022,10,16920,1012,16.7193675889328,"Adequate stock"
"Kalungu District",2022,11,19244,1179,16.3223070398643,"Adequate stock"
"Kalungu District",2022,12,18305,1107,16.5356820234869,"Adequate stock"
"Kalungu District",2022,13,18726,901,20.7835738068812,"Overstock"
"Kalungu District",2022,14,21729,971,22.3779608650875,"Overstock"
"Kalungu District",2022,15,4657,920,5.06195652173913,"Understock"
"Kalungu District",2022,16,21519,1068,20.1488764044944,"Overstock"
"Kalungu District",2022,17,6136,1124,5.45907473309609,"Understock"
"Kalungu District",2022,18,22799,1231,18.5207148659626,"Adequate stock"
"Kalungu District",2022,19,21966,1650,13.3127272727273,"Adequate stock"
"Kalungu District",2022,20,3993,1328,3.00677710843373,"Understock"
"Kalungu District",2022,21,19846,1516,13.0910290237467,"Adequate stock"
"Kalungu District",2022,22,4839,1620,2.98703703703704,"Understock"
"Kalungu District",2022,23,2283,2484,0.919082125603865,"Understock"
"Kalungu District",2022,24,17054,2220,7.68198198198198,"Understock"
"Kalungu District",2022,25,2222,1939,1.14595152140278,"Understock"
"Kalungu District",2022,26,3558,1776,2.00337837837838,"Understock"
"Kalungu District",2022,27,3107,1995,1.55739348370927,"Understock"
"Kalungu District",2022,28,1668,1500,1.112,"Understock"
"Kalungu District",2022,29,4351,1268,3.4313880126183,"Understock"
"Kalungu District",2022,30,3999,1234,3.24068071312804,"Understock"
"Kalungu District",2022,31,2328,664,3.50602409638554,"Understock"
"Kalungu District",2022,32,1527,699,2.18454935622318,"Understock"
"Kalungu District",2022,33,3724,894,4.165548098434,"Understock"
"Kalungu District",2022,34,5394,1001,5.38861138861139,"Understock"
"Kalungu District",2022,35,5142,763,6.7391874180865,"Understock"
"Kalungu District",2022,36,3260,1265,2.57707509881423,"Understock"
"Kalungu District",2022,37,4367,1348,3.23961424332344,"Understock"
"Kalungu District",2022,38,8486,1450,5.85241379310345,"Understock"
"Kalungu District",2022,39,6622,1665,3.97717717717718,"Understock"
"Kalungu District",2022,40,5554,1608,3.45398009950249,"Understock"
"Kalungu District",2022,41,3877,1846,2.10021668472373,"Understock"
"Kalungu District",2022,42,3761,1923,1.95579823192928,"Understock"
"Kalungu District",2022,43,4354,1917,2.27125717266562,"Understock"
"Kalungu District",2022,44,2829,1562,1.81113956466069,"Understock"
"Kalungu District",2022,45,3579,1900,1.88368421052632,"Understock"
"Kalungu District",2022,46,2387,1428,1.67156862745098,"Understock"
"Kalungu District",2022,47,3826,1746,2.19129438717068,"Understock"
"Kalungu District",2022,48,2269,2116,1.07230623818526,"Understock"
"Kalungu District",2022,49,2425,1642,1.4768574908648,"Understock"
"Kalungu District",2022,50,4416,1368,3.2280701754386,"Understock"
"Kalungu District",2022,51,2766,724,3.82044198895028,"Understock"
"Kalungu District",2022,52,5393,1221,4.41687141687142,"Understock"
"Kampala District",2022,1,19972,9748,2.04883052933935,"Understock"
"Kampala District",2022,2,21315,8581,2.48397622654702,"Understock"
"Kampala District",2022,3,13645,6791,2.00927698424385,"Understock"
"Kampala District",2022,4,16626,7844,2.11958184599694,"Understock"
"Kampala District",2022,5,22225,9280,2.39493534482759,"Understock"
"Kampala District",2022,6,7740,7657,1.01083975447303,"Understock"
"Kampala District",2022,7,12978,8864,1.46412454873646,"Understock"
"Kampala District",2022,8,17056,12257,1.39153136982949,"Understock"
"Kampala District",2022,9,31722,13837,2.29254896292549,"Understock"
"Kampala District",2022,10,36637,14475,2.53105354058722,"Understock"
"Kampala District",2022,11,24948,16510,1.51108419139915,"Understock"
"Kampala District",2022,12,20334,17396,1.16888939986204,"Understock"
"Kampala District",2022,13,19812,12756,1.55315145813735,"Understock"
"Kampala District",2022,14,21346,11935,1.78852115626309,"Understock"
"Kampala District",2022,15,20577,11722,1.75541716430643,"Understock"
"Kampala District",2022,16,23875,11872,2.01103436657682,"Understock"
"Kampala District",2022,17,18581,11868,1.56563869228177,"Understock"
"Kampala District",2022,18,27901,16562,1.68463953628789,"Understock"
"Kampala District",2022,19,31478,12361,2.54655772186716,"Understock"
"Kampala District",2022,20,12463,10678,1.16716613598052,"Understock"
"Kampala District",2022,21,17350,14602,1.18819339816463,"Understock"
"Kampala District",2022,22,17592,15010,1.17201865423051,"Understock"
"Kampala District",2022,23,25225,18124,1.39180092694769,"Understock"
"Kampala District",2022,24,26313,20203,1.30243033212889,"Understock"
"Kampala District",2022,25,31744,20635,1.53835716016477,"Understock"
"Kampala District",2022,26,42127,19901,2.11682830008542,"Understock"
"Kampala District",2022,27,38943,18087,2.15309338198706,"Understock"
"Kampala District",2022,28,40216,17183,2.34045277308968,"Understock"
"Kampala District",2022,29,27369,17470,1.5666285060103,"Understock"
"Kampala District",2022,30,25155,16572,1.51792179580014,"Understock"
"Kampala District",2022,31,29775,15180,1.96146245059289,"Understock"
"Kampala District",2022,32,31662,16422,1.92802338326635,"Understock"
"Kampala District",2022,33,33572,13796,2.43345897361554,"Understock"
"Kampala District",2022,34,46729,13286,3.51716092127051,"Understock"
"Kampala District",2022,35,35790,15217,2.35197476506539,"Understock"
"Kampala District",2022,36,26143,13085,1.99793656858999,"Understock"
"Kampala District",2022,37,30470,14303,2.13032231000489,"Understock"
"Kampala District",2022,38,61665,14146,4.35918280786088,"Understock"
"Kampala District",2022,39,26049,13883,1.87632356118994,"Understock"
"Kampala District",2022,40,69999,14599,4.79478046441537,"Understock"
"Kampala District",2022,41,56732,14773,3.84024910309348,"Understock"
"Kampala District",2022,42,27359,13413,2.03973756803101,"Understock"
"Kampala District",2022,43,32618,16758,1.94641365318057,"Understock"
"Kampala District",2022,44,21559,15057,1.43182572889686,"Understock"
"Kampala District",2022,45,30610,15726,1.94645809487473,"Understock"
"Kampala District",2022,46,61981,13491,4.59424801719665,"Understock"
"Kampala District",2022,47,58404,15633,3.73594319708309,"Understock"
"Kampala District",2022,48,60480,16825,3.59465081723626,"Understock"
"Kampala District",2022,49,54328,14978,3.62718654025905,"Understock"
"Kampala District",2022,50,49859,13082,3.81126739030729,"Understock"
"Kampala District",2022,51,11556,8338,1.385943871432,"Understock"
"Kampala District",2022,52,57923,13026,4.44672194073392,"Understock"
"Kamuli District",2022,1,61302,6479,9.46164531563513,"Adequate stock"
"Kamuli District",2022,2,36352,5286,6.87703367385547,"Understock"
"Kamuli District",2022,3,70404,5021,14.0219079864569,"Adequate stock"
"Kamuli District",2022,4,39315,5975,6.57991631799163,"Understock"
"Kamuli District",2022,5,34940,5300,6.59245283018868,"Understock"
"Kamuli District",2022,6,53411,6087,8.7746016099885,"Adequate stock"
"Kamuli District",2022,7,17540,4368,4.01556776556777,"Understock"
"Kamuli District",2022,8,17529,4312,4.06516697588126,"Understock"
"Kamuli District",2022,9,16050,3188,5.034504391468,"Understock"
"Kamuli District",2022,10,51231,4103,12.4862295881063,"Adequate stock"
"Kamuli District",2022,11,130268,8027,16.2287280428554,"Adequate stock"
"Kamuli District",2022,12,112213,7529,14.9041041306946,"Adequate stock"
"Kamuli District",2022,13,94807,4588,20.6641238012206,"Overstock"
"Kamuli District",2022,14,105897,5131,20.638666926525,"Overstock"
"Kamuli District",2022,15,81545,5895,13.832909245123,"Adequate stock"
"Kamuli District",2022,16,81041,6353,12.7563355894853,"Adequate stock"
"Kamuli District",2022,17,77371,6045,12.7991728701406,"Adequate stock"
"Kamuli District",2022,18,69882,6640,10.5243975903614,"Adequate stock"
"Kamuli District",2022,19,81177,4413,18.3949694085656,"Adequate stock"
"Kamuli District",2022,20,18530,1576,11.757614213198,"Adequate stock"
"Kamuli District",2022,21,20055,1106,18.1329113924051,"Adequate stock"
"Kamuli District",2022,22,38123,2875,13.2601739130435,"Adequate stock"
"Kamuli District",2022,23,82181,7222,11.3792578233176,"Adequate stock"
"Kamuli District",2022,24,87088,9030,9.64429678848284,"Adequate stock"
"Kamuli District",2022,25,99186,9993,9.92554788351846,"Adequate stock"
"Kamuli District",2022,26,102999,11528,8.93468077723803,"Adequate stock"
"Kamuli District",2022,27,89067,9756,9.12945879458795,"Adequate stock"
"Kamuli District",2022,28,100930,9834,10.2633719747814,"Adequate stock"
"Kamuli District",2022,29,88946,10237,8.68867832372765,"Adequate stock"
"Kamuli District",2022,30,67828,8307,8.16516191164079,"Adequate stock"
"Kamuli District",2022,31,48834,3767,12.9636315370321,"Adequate stock"
"Kamuli District",2022,32,22094,2437,9.06606483381206,"Adequate stock"
"Kamuli District",2022,33,58140,5300,10.9698113207547,"Adequate stock"
"Kamuli District",2022,34,41805,4564,9.15972830850131,"Adequate stock"
"Kamuli District",2022,35,88517,5386,16.4346453769031,"Adequate stock"
"Kamuli District",2022,36,97242,5619,17.3059263214095,"Adequate stock"
"Kamuli District",2022,37,88207,6345,13.9018124507486,"Adequate stock"
"Kamuli District",2022,38,101130,7447,13.5799650866121,"Adequate stock"
"Kamuli District",2022,39,63030,5348,11.7857142857143,"Adequate stock"
"Kamuli District",2022,40,60777,4939,12.3055274347034,"Adequate stock"
"Kamuli District",2022,41,55119,5175,10.6510144927536,"Adequate stock"
"Kamuli District",2022,42,48034,4250,11.3021176470588,"Adequate stock"
"Kamuli District",2022,43,35787,4682,7.64352840666382,"Understock"
"Kamuli District",2022,44,35160,3648,9.63815789473684,"Adequate stock"
"Kamuli District",2022,45,36121,3872,9.32877066115702,"Adequate stock"
"Kamuli District",2022,46,39587,2437,16.2441526466968,"Adequate stock"
"Kamuli District",2022,47,92452,10050,9.1992039800995,"Adequate stock"
"Kamuli District",2022,48,88382,11431,7.73178199632578,"Understock"
"Kamuli District",2022,49,63951,8589,7.44568634299686,"Understock"
"Kamuli District",2022,50,63820,6117,10.4332188981527,"Adequate stock"
"Kamuli District",2022,51,72877,5193,14.0336992104756,"Adequate stock"
"Kamuli District",2022,52,80720,4263,18.935022284776,"Adequate stock"
"Kamwenge District",2022,1,6074,3323,1.82786638579597,"Understock"
"Kamwenge District",2022,2,7424,1795,4.13593314763231,"Understock"
"Kamwenge District",2022,3,38432,2548,15.0832025117739,"Adequate stock"
"Kamwenge District",2022,4,53601,5002,10.7159136345462,"Adequate stock"
"Kamwenge District",2022,5,53686,7181,7.47611753237711,"Understock"
"Kamwenge District",2022,6,45354,5304,8.55090497737557,"Adequate stock"
"Kamwenge District",2022,7,29004,5750,5.04417391304348,"Understock"
"Kamwenge District",2022,8,33708,4671,7.21644187540141,"Understock"
"Kamwenge District",2022,9,40020,3786,10.5705229793978,"Adequate stock"
"Kamwenge District",2022,10,45607,5841,7.80808080808081,"Understock"
"Kamwenge District",2022,11,28777,2831,10.1649593783116,"Adequate stock"
"Kamwenge District",2022,12,21870,3622,6.038100496963,"Understock"
"Kamwenge District",2022,13,8215,2007,4.09317389138017,"Understock"
"Kamwenge District",2022,14,5817,1625,3.57969230769231,"Understock"
"Kamwenge District",2022,15,25003,2063,12.1197285506544,"Adequate stock"
"Kamwenge District",2022,16,45024,2121,21.2277227722772,"Overstock"
"Kamwenge District",2022,17,45271,2494,18.1519647153168,"Adequate stock"
"Kamwenge District",2022,18,143224,3638,39.368884002199,"Overstock"
"Kamwenge District",2022,19,36796,2849,12.9154089154089,"Adequate stock"
"Kamwenge District",2022,20,7225,1250,5.78,"Understock"
"Kamwenge District",2022,21,23659,1883,12.5645246946362,"Adequate stock"
"Kamwenge District",2022,22,82323,3000,27.441,"Overstock"
"Kamwenge District",2022,23,85167,4614,18.4583875162549,"Adequate stock"
"Kamwenge District",2022,24,72401,4545,15.9298129812981,"Adequate stock"
"Kamwenge District",2022,25,79874,4488,17.7972370766488,"Adequate stock"
"Kamwenge District",2022,26,41716,5447,7.65852762988801,"Understock"
"Kamwenge District",2022,27,35700,5052,7.06650831353919,"Understock"
"Kamwenge District",2022,28,49582,4048,12.2485177865613,"Adequate stock"
"Kamwenge District",2022,29,25961,5312,4.88723644578313,"Understock"
"Kamwenge District",2022,30,31313,3768,8.31024416135881,"Adequate stock"
"Kamwenge District",2022,31,26018,4420,5.88642533936652,"Understock"
"Kamwenge District",2022,32,22215,3363,6.6057091882248,"Understock"
"Kamwenge District",2022,33,41719,3197,13.0494213324992,"Adequate stock"
"Kamwenge District",2022,34,25685,3562,7.21083660864683,"Understock"
"Kamwenge District",2022,35,16543,3480,4.75373563218391,"Understock"
"Kamwenge District",2022,36,9768,3087,3.1642371234208,"Understock"
"Kamwenge District",2022,37,10273,3593,2.85917060951851,"Understock"
"Kamwenge District",2022,38,12651,4289,2.94963861039869,"Understock"
"Kamwenge District",2022,39,53241,4665,11.4128617363344,"Adequate stock"
"Kamwenge District",2022,40,122606,5705,21.4909728308501,"Overstock"
"Kamwenge District",2022,41,52243,5373,9.72324585892425,"Adequate stock"
"Kamwenge District",2022,42,42224,5393,7.82940849249027,"Understock"
"Kamwenge District",2022,43,33798,6030,5.60497512437811,"Understock"
"Kamwenge District",2022,44,24003,6117,3.92398234428642,"Understock"
"Kamwenge District",2022,45,23701,5614,4.22176701104382,"Understock"
"Kamwenge District",2022,46,22770,4433,5.13647642679901,"Understock"
"Kamwenge District",2022,47,17899,3919,4.56723653993366,"Understock"
"Kamwenge District",2022,48,16230,4459,3.63982955819691,"Understock"
"Kamwenge District",2022,49,15969,4717,3.38541445834217,"Understock"
"Kamwenge District",2022,50,11563,4095,2.82368742368742,"Understock"
"Kamwenge District",2022,51,8796,1054,8.34535104364326,"Adequate stock"
"Kamwenge District",2022,52,10665,2163,4.93065187239945,"Understock"
"Kanungu District",2022,1,32221,3425,9.40759124087591,"Adequate stock"
"Kanungu District",2022,2,57531,3478,16.5414031052329,"Adequate stock"
"Kanungu District",2022,3,39538,3546,11.1500282007896,"Adequate stock"
"Kanungu District",2022,4,32615,3519,9.26825802784882,"Adequate stock"
"Kanungu District",2022,5,39569,3338,11.8541042540443,"Adequate stock"
"Kanungu District",2022,6,30817,4054,7.60162802170696,"Understock"
"Kanungu District",2022,7,26795,3485,7.68866571018651,"Understock"
"Kanungu District",2022,8,41081,3160,13.0003164556962,"Adequate stock"
